0.376470588235294	0.501960784313726	0.250980392156863
0.878431372549020	0.501960784313726	0.250980392156863
0.376470588235294	0	0.752941176470588
0.878431372549020	0	0.752941176470588
0.376470588235294	0.501960784313726	0.752941176470588
0.878431372549020	0.501960784313726	0.752941176470588
0.125490196078431	0.250980392156863	0.250980392156863
0.627450980392157	0.250980392156863	0.250980392156863
0.125490196078431	0.752941176470588	0.250980392156863
0.627450980392157	0.752941176470588	0.250980392156863
0.125490196078431	0.250980392156863	0.752941176470588
0.627450980392157	0.250980392156863	0.752941176470588
0.125490196078431	0.752941176470588	0.752941176470588
0.627450980392157	0.752941176470588	0.752941176470588
0.376470588235294	0.250980392156863	0.250980392156863
0.878431372549020	0.250980392156863	0.250980392156863
0.376470588235294	0.752941176470588	0.250980392156863
0.878431372549020	0.752941176470588	0.250980392156863
0.376470588235294	0.250980392156863	0.752941176470588
0.878431372549020	0.250980392156863	0.752941176470588
0.376470588235294	0.752941176470588	0.752941176470588
0.878431372549020	0.752941176470588	0.752941176470588
0	0.125490196078431	0
0.501960784313726	0.125490196078431	0
0	0.627450980392157	0
0.501960784313726	0.627450980392157	0
0	0.125490196078431	0.501960784313726
0.501960784313726	0.125490196078431	0.501960784313726
0	0.627450980392157	0.501960784313726
0.501960784313726	0.627450980392157	0.501960784313726
0.250980392156863	0.125490196078431	0
0.752941176470588	0.125490196078431	0
0.250980392156863	0.627450980392157	0
0.752941176470588	0.627450980392157	0
0.250980392156863	0.125490196078431	0.501960784313726
0.752941176470588	0.125490196078431	0.501960784313726
0.250980392156863	0.627450980392157	0.501960784313726
0.752941176470588	0.627450980392157	0.501960784313726
0	0.376470588235294	0
0.501960784313726	0.376470588235294	0
0	0.878431372549020	0
0.501960784313726	0.878431372549020	0
0	0.376470588235294	0.501960784313726
0.501960784313726	0.376470588235294	0.501960784313726
0	0.878431372549020	0.501960784313726
0.501960784313726	0.878431372549020	0.501960784313726
0.250980392156863	0.376470588235294	0
0.752941176470588	0.376470588235294	0
0.250980392156863	0.878431372549020	0
0.752941176470588	0.878431372549020	0
0.250980392156863	0.376470588235294	0.501960784313726
0.752941176470588	0.376470588235294	0.501960784313726
0.250980392156863	0.878431372549020	0.501960784313726
0.752941176470588	0.878431372549020	0.501960784313726
0	0.125490196078431	0.250980392156863
0.501960784313726	0.125490196078431	0.250980392156863
0	0.627450980392157	0.250980392156863
0.501960784313726	0.627450980392157	0.250980392156863
0	0.125490196078431	0.752941176470588
0.501960784313726	0.125490196078431	0.752941176470588
0	0.627450980392157	0.752941176470588
0.501960784313726	0.627450980392157	0.752941176470588
0.250980392156863	0.125490196078431	0.250980392156863
0.752941176470588	0.125490196078431	0.250980392156863
0.250980392156863	0.627450980392157	0.250980392156863
0.752941176470588	0.627450980392157	0.250980392156863
0.250980392156863	0.125490196078431	0.752941176470588
0.752941176470588	0.125490196078431	0.752941176470588
0.250980392156863	0.627450980392157	0.752941176470588
0.752941176470588	0.627450980392157	0.752941176470588
0	0.376470588235294	0.250980392156863
0.501960784313726	0.376470588235294	0.250980392156863
0	0.878431372549020	0.250980392156863
0.501960784313726	0.878431372549020	0.250980392156863
0	0.376470588235294	0.752941176470588
0.501960784313726	0.376470588235294	0.752941176470588
0	0.878431372549020	0.752941176470588
0.501960784313726	0.878431372549020	0.752941176470588
0.250980392156863	0.376470588235294	0.250980392156863
0.752941176470588	0.376470588235294	0.250980392156863
0.250980392156863	0.878431372549020	0.250980392156863
0.752941176470588	0.878431372549020	0.250980392156863
0.250980392156863	0.376470588235294	0.752941176470588
0.752941176470588	0.376470588235294	0.752941176470588
0.250980392156863	0.878431372549020	0.752941176470588
0.752941176470588	0.878431372549020	0.752941176470588
0.125490196078431	0.125490196078431	0
0.627450980392157	0.125490196078431	0
0.125490196078431	0.627450980392157	0
0.627450980392157	0.627450980392157	0
0.125490196078431	0.125490196078431	0.501960784313726
0.627450980392157	0.125490196078431	0.501960784313726
0.125490196078431	0.627450980392157	0.501960784313726
0.627450980392157	0.627450980392157	0.501960784313726
0.376470588235294	0.125490196078431	0
0.878431372549020	0.125490196078431	0
0.376470588235294	0.627450980392157	0
0.878431372549020	0.627450980392157	0
0.376470588235294	0.125490196078431	0.501960784313726
0.878431372549020	0.125490196078431	0.501960784313726
0.376470588235294	0.627450980392157	0.501960784313726
0.878431372549020	0.627450980392157	0.501960784313726
0.125490196078431	0.376470588235294	0
0.627450980392157	0.376470588235294	0
0.125490196078431	0.878431372549020	0
0.627450980392157	0.878431372549020	0
0.125490196078431	0.376470588235294	0.501960784313726
0.627450980392157	0.376470588235294	0.501960784313726
0.125490196078431	0.878431372549020	0.501960784313726
0.627450980392157	0.878431372549020	0.501960784313726
0.376470588235294	0.376470588235294	0
0.878431372549020	0.376470588235294	0
0.376470588235294	0.878431372549020	0
0.878431372549020	0.878431372549020	0
0.376470588235294	0.376470588235294	0.501960784313726
0.878431372549020	0.376470588235294	0.501960784313726
0.376470588235294	0.878431372549020	0.501960784313726
0.878431372549020	0.878431372549020	0.501960784313726
0.125490196078431	0.125490196078431	0.250980392156863
0.627450980392157	0.125490196078431	0.250980392156863
0.125490196078431	0.627450980392157	0.250980392156863
0.627450980392157	0.627450980392157	0.250980392156863
0.125490196078431	0.125490196078431	0.752941176470588
0.627450980392157	0.125490196078431	0.752941176470588
0.125490196078431	0.627450980392157	0.752941176470588
0.627450980392157	0.627450980392157	0.752941176470588
0.376470588235294	0.125490196078431	0.250980392156863
0.878431372549020	0.125490196078431	0.250980392156863
0.376470588235294	0.627450980392157	0.250980392156863
0.878431372549020	0.627450980392157	0.250980392156863
0.376470588235294	0.125490196078431	0.752941176470588
0.878431372549020	0.125490196078431	0.752941176470588
0.376470588235294	0.627450980392157	0.752941176470588
0.878431372549020	0.627450980392157	0.752941176470588
0.125490196078431	0.376470588235294	0.250980392156863
0.627450980392157	0.376470588235294	0.250980392156863
0.125490196078431	0.878431372549020	0.250980392156863
0.627450980392157	0.878431372549020	0.250980392156863
0.125490196078431	0.376470588235294	0.752941176470588
0.627450980392157	0.376470588235294	0.752941176470588
0.125490196078431	0.878431372549020	0.752941176470588
0.627450980392157	0.878431372549020	0.752941176470588
0.376470588235294	0.376470588235294	0.250980392156863
0.878431372549020	0.376470588235294	0.250980392156863
0.376470588235294	0.878431372549020	0.250980392156863
0.878431372549020	0.878431372549020	0.250980392156863
0.376470588235294	0.376470588235294	0.752941176470588
0.878431372549020	0.376470588235294	0.752941176470588
0.376470588235294	0.878431372549020	0.752941176470588
0.878431372549020	0.878431372549020	0.752941176470588
